"scriptname","director_id","created_at","updated_at"
"AMT_Script_Treatment2-0509",10797,"2009-09-15 23:05:26","2009-09-15 23:09:28"
"AMT_Script_Treatment8-0509",10798,"2009-07-02 12:58:10","2009-07-02 12:58:10"
"AMT_Script_Treatment15-0509",10799,"2009-09-16 01:29:32","2009-09-16 01:37:07"
"AMT_Script_Treatment14-0509",10800,"2009-07-02 13:10:04","2009-07-02 13:10:04"
"AMT_Script_Treatment3-0509",10801,"2009-07-02 13:13:40","2009-07-02 13:13:40"
"AMT_Script_Treatment3-0509",10802,"2009-07-02 13:28:24","2009-07-02 13:28:24"
"AMT_Script_Treatment4-0509",10803,"2009-07-02 13:39:15","2009-07-02 13:39:15"
"AMT_Script_Treatment8-0509",10804,"2009-07-02 13:42:11","2009-07-02 13:42:11"
"AMT_Script_Treatment3-0509",10806,"2009-07-02 13:56:01","2009-07-02 13:56:01"
"AMT_Script_Treatment10-0509",10807,"2009-09-16 06:40:34","2009-09-16 06:51:25"
"AMT_Script_Treatment6-0509",10808,"2009-07-02 15:16:54","2009-07-02 15:16:54"
"AMT_Script_Treatment7-0509",10809,"2009-07-02 14:43:56","2009-07-02 14:43:56"
"AMT_Script_Treatment3-0509",10810,"2009-07-02 15:39:12","2009-07-02 15:39:12"
"AMT_Script_Treatment10-0509",10811,"2009-07-02 15:42:51","2009-07-02 15:42:51"
"AMT_Script_Treatment4-0509",10812,"2009-07-02 15:45:20","2009-07-02 15:45:20"
"AMT_Script_Treatment4-0509",10813,"2009-07-02 15:51:36","2009-07-02 15:51:36"
"AMT_Script_Treatment15-0509",10814,"2009-07-02 16:42:28","2009-07-02 16:42:28"
"AMT_Script_Treatment12-0509",10815,"2009-07-02 16:55:09","2009-07-02 16:55:09"
"AMT_Script_Treatment10-0509",10816,"2009-07-02 17:08:18","2009-07-02 17:08:18"
"AMT_Script_Treatment5-0509",10817,"2009-07-02 17:10:11","2009-07-02 17:10:11"
"AMT_Script_Treatment6-0509",10818,"2009-09-16 08:46:18","2009-09-16 09:10:58"
"AMT_Script_Treatment16-0509",10820,"2009-07-02 17:31:37","2009-07-02 17:31:37"
"AMT_Script_Treatment11-0509",10821,"2009-07-02 17:46:54","2009-07-02 17:46:54"
"AMT_Script_Treatment12-0509",10822,"2009-07-02 17:41:42","2009-07-02 17:41:42"
"AMT_Script_Treatment14-0509",10823,"2009-07-02 17:44:25","2009-07-02 17:44:25"
"AMT_Script_Treatment6-0509",10824,"2009-07-02 17:50:26","2009-07-02 17:50:26"
"AMT_Script_Treatment5-0509",10825,"2009-07-02 17:56:32","2009-07-02 17:56:32"
"AMT_Script_Treatment14-0509",10826,"2009-09-16 16:49:25","2009-09-16 17:00:09"
"AMT_Script_Treatment13-0509",10827,"2009-07-02 18:31:42","2009-07-02 18:31:42"
"AMT_Script_Treatment4-0509",10828,"2009-07-02 18:50:32","2009-07-02 18:50:32"
"AMT_Script_Control-0509",10829,"2009-07-02 18:49:20","2009-07-02 18:49:20"
"AMT_Script_Treatment8-0509",10830,"2009-07-02 19:03:55","2009-07-02 19:03:55"
"AMT_Script_Treatment11-0509",10831,"2009-07-02 19:16:02","2009-07-02 19:16:02"
"AMT_Script_Treatment10-0509",10832,"2009-07-02 19:13:35","2009-07-02 19:13:35"
"AMT_Script_Treatment16-0509",10833,"2009-07-02 19:30:23","2009-07-02 19:30:23"
"AMT_Script_Treatment15-0509",10834,"2009-07-02 19:36:30","2009-07-02 19:36:30"
"AMT_Script_Treatment8-0509",10835,"2009-07-02 19:49:39","2009-07-02 19:49:39"
"AMT_Script_Treatment12-0509",10836,"2009-07-02 19:51:57","2009-07-02 19:51:57"
"AMT_Script_Treatment3-0509",10837,"2009-07-02 19:51:22","2009-07-02 19:51:22"
"AMT_Script_Treatment12-0509",10838,"2009-07-02 19:55:23","2009-07-02 19:55:23"
"AMT_Script_Treatment7-0509",10839,"2009-07-02 20:12:48","2009-07-02 20:12:48"
"AMT_Script_Treatment12-0509",10840,"2009-07-02 20:10:39","2009-07-02 20:10:39"
"AMT_Script_Treatment5-0509",10841,"2009-07-02 20:26:34","2009-07-02 20:26:34"
"AMT_Script_Treatment15-0509",10842,"2009-07-02 21:00:28","2009-07-02 21:00:28"
"AMT_Script_Treatment7-0509",10843,"2009-07-02 21:31:13","2009-07-02 21:31:13"
"AMT_Script_Treatment15-0509",10844,"2009-07-02 21:40:07","2009-07-02 21:40:07"
"AMT_Script_Treatment7-0509",10845,"2009-07-02 22:05:08","2009-07-02 22:05:08"
"AMT_Script_Treatment13-0509",10846,"2009-07-02 22:44:07","2009-07-02 22:44:07"
"AMT_Script_Treatment15-0509",10847,"2009-07-02 23:21:11","2009-07-02 23:21:11"
"AMT_Script_Treatment10-0509",10848,"2009-07-02 23:31:43","2009-07-02 23:31:43"
"AMT_Script_Treatment7-0509",10849,"2009-07-02 23:35:05","2009-07-02 23:35:05"
"AMT_Script_Treatment7-0509",10850,"2009-07-02 23:38:34","2009-07-02 23:38:34"
"AMT_Script_Treatment14-0509",10851,"2009-07-02 23:39:33","2009-07-02 23:39:33"
"AMT_Script_Treatment6-0509",10852,"2009-07-03 00:20:55","2009-07-03 00:20:55"
"AMT_Script_Treatment3-0509",10853,"2009-09-16 17:52:02","2009-09-16 17:58:49"
"AMT_Script_Treatment14-0509",10854,"2009-07-03 00:46:05","2009-07-03 00:46:05"
"AMT_Script_Treatment7-0509",10855,"2009-07-03 01:01:33","2009-07-03 01:01:33"
"AMT_Script_Treatment8-0509",10856,"2009-07-03 01:51:18","2009-07-03 01:51:18"
"AMT_Script_Treatment2-0509",10857,"2009-07-03 01:58:47","2009-07-03 01:58:47"
"AMT_Script_Treatment13-0509",10858,"2009-07-03 03:18:34","2009-07-03 03:18:34"
"AMT_Script_Treatment13-0509",10859,"2009-09-16 21:26:31","2009-09-16 21:33:18"
"AMT_Script_Treatment7-0509",10860,"2009-07-03 03:23:03","2009-07-03 03:23:03"
"AMT_Script_Treatment10-0509",10861,"2009-07-03 03:40:11","2009-07-03 03:40:11"
"AMT_Script_Control-0509",10862,"2009-07-03 04:01:29","2009-07-03 04:01:29"
"AMT_Script_Treatment12-0509",10863,"2009-07-03 05:11:23","2009-07-03 05:11:23"
"AMT_Script_Treatment15-0509",10864,"2009-07-03 05:51:40","2009-07-03 05:51:40"
"AMT_Script_Treatment6-0509",10865,"2009-07-03 06:46:45","2009-07-03 06:46:45"
"AMT_Script_Treatment16-0509",10866,"2009-07-03 07:44:16","2009-07-03 07:44:16"
"AMT_Script_Treatment15-0509",10867,"2009-07-03 08:48:12","2009-07-03 08:48:12"
"AMT_Script_Treatment6-0509",10868,"2009-07-03 08:51:09","2009-07-03 08:51:09"
"AMT_Script_Treatment7-0509",10869,"2009-07-03 10:51:16","2009-07-03 10:51:16"
"AMT_Script_Treatment9-0509",10870,"2009-07-03 11:13:08","2009-07-03 11:13:08"
"AMT_Script_Treatment13-0509",10871,"2009-07-03 11:37:49","2009-07-03 11:37:49"
"AMT_Script_Treatment15-0509",10872,"2009-09-16 22:15:11","2009-09-16 22:19:43"
"AMT_Script_Treatment5-0509",10873,"2009-07-03 11:32:01","2009-07-03 11:32:01"
"AMT_Script_Treatment8-0509",10874,"2009-09-17 04:01:31","2009-09-17 04:06:15"
"AMT_Script_Treatment3-0509",10875,"2009-07-03 12:27:26","2009-07-03 12:27:26"
"AMT_Script_Treatment9-0509",10876,"2009-07-03 12:44:11","2009-07-03 12:44:11"
"AMT_Script_Treatment13-0509",10877,"2009-07-03 13:35:42","2009-07-03 13:37:05"
"AMT_Script_Treatment7-0509",10878,"2009-07-03 13:59:22","2009-07-03 13:59:22"
"AMT_Script_Treatment13-0509",10879,"2009-07-03 14:17:33","2009-07-03 14:17:33"
"AMT_Script_Treatment10-0509",10880,"2009-09-17 09:24:07","2009-09-17 09:30:59"
"AMT_Script_Treatment11-0509",10881,"2009-07-03 15:17:04","2009-07-03 15:17:04"
"AMT_Script_Treatment11-0509",10882,"2009-07-03 15:20:49","2009-07-03 15:20:49"
"AMT_Script_Treatment4-0509",10883,"2009-07-03 15:21:11","2009-07-03 15:21:11"
"AMT_Script_Treatment7-0509",10884,"2009-07-03 16:08:23","2009-07-03 16:08:23"
"AMT_Script_Treatment16-0509",10885,"2009-07-03 16:08:21","2009-07-03 16:08:21"
"AMT_Script_Treatment13-0509",10886,"2009-07-03 16:45:52","2009-07-03 16:45:52"
"AMT_Script_Treatment8-0509",10887,"2009-07-03 16:44:20","2009-07-03 16:44:20"
"AMT_Script_Treatment3-0509",10888,"2009-07-03 17:05:26","2009-07-03 17:05:26"
"AMT_Script_Treatment16-0509",10889,"2009-07-03 17:13:10","2009-07-03 17:13:10"
"AMT_Script_Treatment8-0509",10890,"2009-07-03 17:20:14","2009-07-03 17:20:14"
"AMT_Script_Treatment10-0509",10891,"2009-09-17 10:38:10","2009-09-17 10:42:36"
"AMT_Script_Treatment11-0509",10892,"2009-07-03 18:48:35","2009-07-03 18:48:37"
"AMT_Script_Treatment15-0509",10893,"2009-07-03 19:09:10","2009-07-03 19:09:10"
"AMT_Script_Treatment2-0509",10894,"2009-07-03 19:32:07","2009-07-03 19:32:07"
"AMT_Script_Treatment8-0509",10895,"2009-07-03 19:55:33","2009-07-03 19:55:33"
"AMT_Script_Control-0509",10896,"2009-07-03 20:21:31","2009-07-03 20:21:31"
"AMT_Script_Treatment5-0509",10897,"2009-07-03 20:54:51","2009-07-03 20:54:51"
"AMT_Script_Treatment9-0509",10898,"2009-09-17 11:06:11","2009-09-17 11:21:11"
"AMT_Script_Treatment5-0509",10899,"2009-07-03 22:01:04","2009-07-03 22:01:04"
"AMT_Script_Treatment13-0509",10900,"2009-07-03 22:29:15","2009-07-03 22:29:15"
"AMT_Script_Treatment4-0509",10901,"2009-07-03 23:19:13","2009-07-03 23:19:13"
"AMT_Script_Treatment14-0509",10902,"2009-09-17 11:32:29","2009-09-17 11:38:50"
"AMT_Script_Treatment6-0509",10903,"2009-07-04 01:13:49","2009-07-04 01:13:49"
"AMT_Script_Control-0509",10904,"2009-07-04 02:12:46","2009-07-04 02:12:46"
"AMT_Script_Treatment3-0509",10905,"2009-07-04 02:19:58","2009-07-04 02:19:58"
"AMT_Script_Treatment13-0509",10906,"2009-07-04 03:02:30","2009-07-04 03:02:30"
"AMT_Script_Treatment6-0509",10907,"2009-09-17 18:23:36","2009-09-17 18:27:34"
"AMT_Script_Treatment12-0509",10908,"2009-07-04 04:08:59","2009-07-04 04:08:59"
"AMT_Script_Treatment14-0509",10909,"2009-09-17 18:28:18","2009-09-17 18:37:34"
"AMT_Script_Treatment11-0509",10910,"2009-07-04 09:00:23","2009-07-04 09:00:23"
"AMT_Script_Treatment8-0509",10911,"2009-07-04 09:46:02","2009-07-04 09:47:04"
"AMT_Script_Treatment6-0509",10912,"2009-07-04 09:31:17","2009-07-04 09:31:17"
"AMT_Script_Treatment15-0509",10913,"2009-07-04 10:10:17","2009-07-04 10:10:17"
"AMT_Script_Treatment4-0509",10914,"2009-07-04 10:30:18","2009-07-04 10:30:18"
"AMT_Script_Treatment7-0509",10915,"2009-07-04 10:44:22","2009-07-04 10:44:22"
"AMT_Script_Treatment14-0509",10916,"2009-07-04 11:26:12","2009-07-04 11:26:12"
"AMT_Script_Treatment15-0509",10917,"2009-07-04 11:49:20","2009-07-04 11:49:20"
"AMT_Script_Treatment16-0509",10918,"2009-07-04 11:54:25","2009-07-04 11:54:25"
"AMT_Script_Treatment11-0509",10919,"2009-07-04 11:48:42","2009-07-04 11:48:42"
"AMT_Script_Treatment13-0509",10920,"2009-07-04 12:24:55","2009-07-04 12:24:55"
"AMT_Script_Treatment11-0509",10922,"2009-07-04 13:34:58","2009-07-04 13:34:58"
"AMT_Script_Treatment6-0509",10923,"2009-07-04 14:43:22","2009-07-04 14:43:22"
"AMT_Script_Treatment8-0509",10924,"2009-07-04 15:02:23","2009-07-04 15:02:23"
"AMT_Script_Treatment9-0509",10925,"2009-07-04 16:32:27","2009-07-04 16:32:27"
"AMT_Script_Treatment7-0509",10926,"2009-07-04 16:40:03","2009-07-04 16:40:03"
"AMT_Script_Treatment2-0509",10927,"2009-07-04 17:38:08","2009-07-04 17:38:08"
"AMT_Script_Treatment9-0509",10930,"2009-07-04 18:28:03","2009-07-04 18:28:03"
"AMT_Script_Treatment8-0509",10931,"2009-07-04 19:00:59","2009-07-04 19:00:59"
"AMT_Script_Treatment13-0509",10932,"2009-07-04 21:52:49","2009-07-04 21:52:49"
"AMT_Script_Treatment6-0509",10933,"2009-07-04 23:27:55","2009-07-04 23:27:55"
"AMT_Script_Treatment15-0509",10934,"2009-07-05 00:19:40","2009-07-05 00:19:40"
"AMT_Script_Treatment4-0509",10935,"2009-07-05 00:12:07","2009-07-05 00:12:07"
"AMT_Script_Treatment12-0509",10936,"2009-07-05 03:36:00","2009-07-05 03:36:00"
"AMT_Script_Treatment3-0509",10937,"2009-09-17 19:14:16","2009-09-17 19:21:56"
"AMT_Script_Treatment2-0509",10938,"2009-07-05 06:04:51","2009-07-05 06:04:51"
"AMT_Script_Treatment13-0509",10939,"2009-07-05 08:36:15","2009-07-05 08:36:15"
"AMT_Script_Treatment6-0509",10940,"2009-07-05 08:41:57","2009-07-05 08:41:57"
"AMT_Script_Treatment2-0509",10942,"2009-07-05 10:28:49","2009-07-05 10:28:49"
"AMT_Script_Treatment6-0509",10943,"2009-07-05 10:39:43","2009-07-05 10:39:43"
"AMT_Script_Treatment11-0509",10944,"2009-07-05 10:59:03","2009-07-05 10:59:03"
"AMT_Script_Treatment3-0509",10945,"2009-07-05 11:02:10","2009-07-05 11:02:10"
"AMT_Script_Treatment13-0509",10946,"2009-07-05 11:06:52","2009-07-05 11:06:52"
"AMT_Script_Treatment15-0509",10947,"2009-07-05 11:50:31","2009-07-05 11:50:31"
"AMT_Script_Treatment4-0509",10948,"2009-07-05 12:29:39","2009-07-05 12:29:39"
"AMT_Script_Treatment2-0509",10949,"2009-07-05 12:40:47","2009-07-05 12:40:47"
"AMT_Script_Treatment9-0509",10950,"2009-09-18 00:45:30","2009-09-18 01:03:30"
"AMT_Script_Treatment9-0509",10951,"2009-09-18 04:49:05","2009-09-18 05:02:16"
"AMT_Script_Treatment10-0509",10952,"2009-07-05 13:16:25","2009-07-05 13:16:25"
"AMT_Script_Treatment16-0509",10953,"2009-07-05 13:22:34","2009-07-05 13:22:34"
"AMT_Script_Treatment9-0509",10954,"2009-07-05 13:26:02","2009-07-05 13:26:02"
"AMT_Script_Treatment6-0509",10955,"2009-07-05 13:47:04","2009-07-05 13:47:04"
"AMT_Script_Treatment11-0509",10956,"2009-07-05 14:24:15","2009-07-05 14:24:15"
"AMT_Script_Treatment13-0509",10957,"2009-07-05 14:27:25","2009-07-05 14:27:25"
"AMT_Script_Treatment7-0509",10958,"2009-07-05 14:58:46","2009-07-05 14:58:46"
"AMT_Script_Treatment3-0509",10959,"2009-07-05 15:11:05","2009-07-05 15:11:05"
"AMT_Script_Treatment5-0509",10960,"2009-07-05 15:04:45","2009-07-05 15:04:45"
"AMT_Script_Treatment8-0509",10961,"2009-07-05 15:09:58","2009-07-05 15:09:58"
"AMT_Script_Treatment12-0509",10962,"2009-07-05 15:09:01","2009-07-05 15:09:01"
"AMT_Script_Treatment6-0509",10963,"2009-07-05 15:28:05","2009-07-05 15:28:05"
"AMT_Script_Treatment16-0509",10965,"2009-09-18 09:26:11","2009-09-18 09:29:05"
"AMT_Script_Treatment8-0509",10966,"2009-09-18 16:06:57","2009-09-18 16:11:31"
"AMT_Script_Treatment16-0509",10967,"2009-07-05 15:46:54","2009-07-05 15:46:54"
"AMT_Script_Treatment2-0509",10968,"2009-07-05 16:01:37","2009-07-05 16:01:37"
"AMT_Script_Treatment16-0509",10969,"2009-07-05 16:20:45","2009-07-05 16:20:45"
"AMT_Script_Treatment8-0509",10970,"2009-07-05 16:21:16","2009-07-05 16:21:16"
"AMT_Script_Treatment5-0509",10972,"2009-07-05 16:37:45","2009-07-05 16:37:45"
"AMT_Script_Treatment8-0509",10973,"2009-09-18 20:09:34","2009-09-18 20:15:02"
"AMT_Script_Treatment16-0509",10974,"2009-07-05 17:03:07","2009-07-05 17:03:07"
"AMT_Script_Treatment6-0509",10975,"2009-07-05 17:23:21","2009-07-05 17:23:21"
"AMT_Script_Treatment7-0509",10976,"2009-07-05 17:31:21","2009-07-05 17:31:21"
"AMT_Script_Treatment4-0509",10977,"2009-07-05 17:43:15","2009-07-05 17:43:15"
"AMT_Script_Treatment12-0509",10978,"2009-07-05 18:33:58","2009-07-05 18:33:58"
"AMT_Script_Treatment8-0509",10979,"2009-07-05 18:33:24","2009-07-05 18:33:24"
"AMT_Script_Treatment4-0509",10980,"2009-07-05 18:35:09","2009-07-05 18:35:09"
"AMT_Script_Treatment3-0509",10981,"2009-07-05 18:41:01","2009-07-05 18:41:01"
"AMT_Script_Treatment10-0509",10982,"2009-07-05 18:51:46","2009-07-05 18:51:46"
"AMT_Script_Treatment10-0509",10983,"2009-09-18 21:13:45","2009-09-18 21:37:16"
"AMT_Script_Control-0509",10984,"2009-09-18 22:23:50","2009-09-18 22:31:24"
"AMT_Script_Treatment15-0509",10985,"2009-09-19 04:17:53","2009-09-19 04:22:31"
"AMT_Script_Treatment15-0509",10986,"2009-07-05 19:11:00","2009-07-05 19:11:00"
"AMT_Script_Treatment11-0509",10987,"2009-07-05 19:28:09","2009-07-05 19:28:09"
"AMT_Script_Treatment2-0509",10988,"2009-07-05 19:38:09","2009-07-05 19:38:09"
"AMT_Script_Treatment12-0509",10989,"2009-07-05 19:53:27","2009-07-05 19:53:27"
"AMT_Script_Treatment9-0509",10990,"2009-07-05 19:53:59","2009-07-05 19:53:59"
"AMT_Script_Treatment12-0509",10991,"2009-07-05 19:54:08","2009-07-05 19:54:08"
"AMT_Script_Treatment13-0509",10992,"2009-07-05 19:54:23","2009-07-05 19:54:23"
"AMT_Script_Treatment2-0509",10993,"2009-07-05 19:58:26","2009-07-05 19:58:26"
"AMT_Script_Treatment15-0509",10994,"2009-07-05 20:09:04","2009-07-05 20:09:04"
"AMT_Script_Treatment15-0509",10995,"2009-07-05 20:04:19","2009-07-05 20:04:19"
"AMT_Script_Treatment11-0509",10996,"2009-07-05 20:20:24","2009-07-05 20:20:24"
"AMT_Script_Treatment8-0509",10997,"2009-09-19 04:34:35","2009-09-19 04:42:15"
"AMT_Script_Control-0509",10998,"2009-07-05 20:32:18","2009-07-05 20:32:18"
"AMT_Script_Treatment9-0509",10999,"2009-07-05 20:43:15","2009-07-05 20:43:15"
"AMT_Script_Treatment4-0509",11000,"2009-07-05 20:37:30","2009-07-05 20:37:30"
"AMT_Script_Treatment4-0509",11001,"2009-07-05 20:58:26","2009-07-05 20:58:26"
"AMT_Script_Treatment10-0509",11002,"2009-07-05 20:58:37","2009-07-05 20:58:37"
"AMT_Script_Treatment9-0509",11003,"2009-07-05 21:06:45","2009-07-05 21:06:45"
"AMT_Script_Treatment9-0509",11004,"2009-07-05 21:16:54","2009-07-05 21:16:54"
"AMT_Script_Treatment13-0509",11005,"2009-07-05 21:33:17","2009-07-05 21:33:17"
"AMT_Script_Control-0509",11006,"2009-07-05 21:41:24","2009-07-05 21:41:24"
"AMT_Script_Treatment8-0509",11007,"2009-07-05 21:55:46","2009-07-05 21:55:46"
"AMT_Script_Treatment10-0509",11008,"2009-07-05 21:50:58","2009-07-05 21:50:58"
"AMT_Script_Treatment13-0509",11009,"2009-07-05 22:04:08","2009-07-05 22:04:08"
"AMT_Script_Treatment4-0509",11010,"2009-07-05 22:31:27","2009-07-05 22:31:27"
"AMT_Script_Treatment9-0509",11011,"2009-07-05 22:40:33","2009-07-05 22:40:33"
"AMT_Script_Treatment16-0509",11012,"2009-07-05 22:37:22","2009-07-05 22:37:22"
"AMT_Script_Treatment13-0509",11013,"2009-07-05 22:52:43","2009-07-05 22:52:43"
"AMT_Script_Treatment8-0509",11014,"2009-07-05 22:49:07","2009-07-05 22:49:07"
"AMT_Script_Treatment3-0509",11015,"2009-07-05 23:00:02","2009-07-05 23:00:02"
"AMT_Script_Treatment16-0509",11016,"2009-07-05 23:07:44","2009-07-05 23:07:44"
"AMT_Script_Control-0509",11017,"2009-07-05 23:33:11","2009-07-05 23:33:11"
"AMT_Script_Treatment9-0509",11018,"2009-07-05 23:32:44","2009-07-05 23:32:44"
"AMT_Script_Treatment9-0509",11019,"2009-07-05 23:37:06","2009-07-05 23:37:06"
"AMT_Script_Treatment7-0509",11020,"2009-07-05 23:46:21","2009-07-05 23:46:21"
"AMT_Script_Treatment9-0509",11021,"2009-07-05 23:52:45","2009-07-05 23:52:45"
"AMT_Script_Treatment2-0509",11022,"2009-07-05 23:50:39","2009-07-05 23:50:39"
"AMT_Script_Treatment8-0509",11023,"2009-07-06 00:11:02","2009-07-06 00:11:02"
"AMT_Script_Treatment7-0509",11024,"2009-07-06 00:27:35","2009-07-06 00:27:35"
"AMT_Script_Treatment12-0509",11025,"2009-07-06 01:25:28","2009-07-06 01:25:28"
"AMT_Script_Treatment10-0509",11026,"2009-07-06 00:29:43","2009-07-06 00:29:43"
"AMT_Script_Treatment6-0509",11027,"2009-07-06 00:55:23","2009-07-06 00:55:23"
"AMT_Script_Treatment9-0509",11028,"2009-07-06 01:34:26","2009-07-06 01:34:26"
"AMT_Script_Treatment14-0509",11029,"2009-07-06 01:45:22","2009-07-06 01:45:22"
"AMT_Script_Treatment3-0509",11030,"2009-07-06 02:06:35","2009-07-06 02:06:35"
"AMT_Script_Treatment13-0509",11031,"2009-07-06 02:55:07","2009-07-06 02:55:07"
"AMT_Script_Treatment9-0509",11032,"2009-07-06 02:48:40","2009-07-06 02:48:40"
"AMT_Script_Treatment9-0509",11033,"2009-07-06 02:42:55","2009-07-06 02:42:55"
"AMT_Script_Treatment6-0509",11034,"2009-07-06 02:57:01","2009-07-06 03:00:34"
"AMT_Script_Treatment15-0509",11035,"2009-09-19 07:50:51","2009-09-19 08:00:11"
"AMT_Script_Control-0509",11036,"2009-07-06 04:34:34","2009-07-06 04:34:34"
"AMT_Script_Treatment4-0509",11037,"2009-09-19 08:51:08","2009-09-19 09:13:39"
"AMT_Script_Treatment2-0509",11038,"2009-07-06 04:52:45","2009-07-06 04:52:45"
"AMT_Script_Treatment14-0509",11039,"2009-07-06 05:14:24","2009-07-06 05:14:24"
"AMT_Script_Treatment9-0509",11040,"2009-07-06 05:39:40","2009-07-06 05:39:40"
"AMT_Script_Treatment8-0509",11041,"2009-07-06 05:53:05","2009-07-06 05:53:05"
"AMT_Script_Treatment2-0509",11042,"2009-07-06 06:00:15","2009-07-06 06:00:15"
"AMT_Script_Treatment14-0509",11043,"2009-07-06 06:33:54","2009-07-06 06:33:54"
"AMT_Script_Treatment3-0509",11045,"2009-07-06 06:53:33","2009-07-06 06:53:33"
"AMT_Script_Treatment11-0509",11046,"2009-07-06 07:10:16","2009-07-06 07:10:16"
"AMT_Script_Treatment11-0509",11047,"2009-07-06 08:00:57","2009-07-06 08:00:57"
"AMT_Script_Treatment11-0509",11048,"2009-07-06 08:00:42","2009-07-06 08:00:42"
"AMT_Script_Treatment9-0509",11049,"2009-07-06 08:20:14","2009-07-06 08:20:14"
"AMT_Script_Treatment15-0509",11050,"2009-07-06 10:31:20","2009-07-06 10:31:20"
"AMT_Script_Treatment13-0509",11051,"2009-07-06 10:39:59","2009-07-06 10:39:59"
"AMT_Script_Treatment3-0509",11052,"2009-07-06 10:48:04","2009-07-06 10:48:04"
"AMT_Script_Treatment10-0509",11053,"2009-07-06 10:59:43","2009-07-06 10:59:43"
"AMT_Script_Treatment4-0509",11054,"2009-07-06 11:16:25","2009-07-06 11:16:25"
"AMT_Script_Treatment4-0509",11055,"2009-07-06 11:23:26","2009-07-06 11:23:26"
"AMT_Script_Treatment3-0509",11056,"2009-07-06 11:36:34","2009-07-06 11:36:34"
"AMT_Script_Treatment10-0509",11057,"2009-07-06 11:49:53","2009-07-06 11:49:53"
"AMT_Script_Control-0509",11058,"2009-07-06 12:05:41","2009-07-06 12:05:41"
"AMT_Script_Treatment3-0509",11059,"2009-07-06 12:17:29","2009-07-06 12:17:29"
"AMT_Script_Treatment10-0509",11060,"2009-07-06 12:21:04","2009-07-06 12:21:04"
"AMT_Script_Treatment12-0509",11061,"2009-07-06 13:01:37","2009-07-06 13:01:37"
"AMT_Script_Treatment16-0509",11062,"2009-07-06 13:09:54","2009-07-06 13:09:54"
"AMT_Script_Treatment4-0509",11063,"2009-07-06 13:12:05","2009-07-06 13:12:05"
"AMT_Script_Treatment8-0509",11064,"2009-07-06 13:05:21","2009-07-06 13:05:21"
"AMT_Script_Treatment13-0509",11065,"2009-07-06 13:13:45","2009-07-06 13:13:45"
"AMT_Script_Treatment7-0509",11066,"2009-07-06 13:27:17","2009-07-06 13:27:17"
"AMT_Script_Treatment16-0509",11067,"2009-07-06 13:38:37","2009-07-06 13:38:37"
"AMT_Script_Treatment14-0509",11068,"2009-07-06 13:55:03","2009-07-06 13:55:03"
"AMT_Script_Treatment13-0509",11069,"2009-07-06 13:53:04","2009-07-06 13:53:04"
"AMT_Script_Treatment13-0509",11070,"2009-07-06 13:52:09","2009-07-06 13:52:09"
"AMT_Script_Treatment2-0509",11071,"2009-07-06 14:02:18","2009-07-06 14:02:18"
"AMT_Script_Treatment15-0509",11072,"2009-07-06 14:13:56","2009-07-06 14:13:56"
"AMT_Script_Treatment14-0509",11073,"2009-07-06 14:22:13","2009-07-06 14:22:13"
"AMT_Script_Treatment7-0509",11074,"2009-07-06 14:20:30","2009-07-06 14:20:30"
"AMT_Script_Treatment5-0509",11075,"2009-07-06 14:27:39","2009-07-06 14:27:39"
"AMT_Script_Treatment8-0509",11076,"2009-07-06 14:37:57","2009-07-06 14:37:57"
"AMT_Script_Treatment7-0509",11077,"2009-07-06 14:41:17","2009-07-06 14:41:17"
"AMT_Script_Treatment10-0509",11078,"2009-07-06 14:44:09","2009-07-06 14:44:09"
"AMT_Script_Treatment12-0509",11079,"2009-07-06 14:46:16","2009-07-06 14:46:16"
"AMT_Script_Treatment11-0509",11080,"2009-07-06 14:59:43","2009-07-06 14:59:43"
"AMT_Script_Treatment8-0509",11081,"2009-07-06 15:06:28","2009-07-06 15:06:28"
"AMT_Script_Treatment9-0509",11082,"2009-07-06 14:57:08","2009-07-06 14:57:08"
"AMT_Script_Treatment4-0509",11083,"2009-07-06 15:04:15","2009-07-06 15:04:15"
"AMT_Script_Treatment4-0509",11084,"2009-07-06 14:59:41","2009-07-06 14:59:41"
"AMT_Script_Treatment14-0509",11085,"2009-07-06 15:13:42","2009-07-06 15:13:42"
"AMT_Script_Treatment5-0509",11086,"2009-07-06 15:28:26","2009-07-06 15:28:26"
"AMT_Script_Treatment16-0509",11087,"2009-07-06 15:57:56","2009-07-06 15:57:56"
"AMT_Script_Treatment14-0509",11088,"2009-07-06 15:53:21","2009-07-06 15:53:21"
"AMT_Script_Treatment10-0509",11089,"2009-07-06 15:57:47","2009-07-06 15:57:47"
"AMT_Script_Treatment6-0509",11090,"2009-07-06 16:00:27","2009-07-06 16:00:27"
"AMT_Script_Treatment10-0509",11091,"2009-07-06 16:08:19","2009-07-06 16:08:19"
"AMT_Script_Treatment8-0509",11092,"2009-07-06 16:19:34","2009-07-06 16:19:34"
"AMT_Script_Treatment11-0509",11093,"2009-09-19 11:20:17","2009-09-19 11:25:57"
"AMT_Script_Treatment7-0509",11094,"2009-07-06 16:38:08","2009-07-06 16:38:08"
"AMT_Script_Treatment7-0509",11095,"2009-07-06 17:00:17","2009-07-06 17:00:17"
"AMT_Script_Treatment11-0509",11096,"2009-07-06 17:01:30","2009-07-06 17:01:30"
